Product,Discount Band,Units Sold,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,ProductID,Category,Manufacturing Price,Segment,Country,Year,Month Name,Discount Impact,Profit Margin,Month,Month_Name,Revenue Contribution (%),Discount Effectiveness,Cost-to-Sales Ratio (%)
Paseo,Low,2852.0,350.0,998200.0,19964.0,978236.0,741520.0,236716.0,2014-01-12,12,3,Security,10.0,Government,Canada,2014,December,0.02040816326530612,24.198250728862973,1,January,0.7802607109611001,11.857142857142858,75.80174927113703
Paseo,Medium,1228.0,350.0,429800.0,21490.0,408310.0,319280.0,89030.0,2013-01-10,10,3,Security,10.0,Government,Canada,2013,October,0.05263157894736842,21.804511278195488,1,January,0.3359607829804456,4.142857142857143,78.19548872180451
Paseo,High,2104.5,350.0,736575.0,81023.25,655551.75,547170.0,108381.75,2014-01-07,7,3,Security,10.0,Government,Canada,2014,July,0.12359550561797752,16.53290529695024,1,January,0.5757568955882311,1.3376623376623376,83.46709470304975
Paseo,High,2632.0,350.0,921200.0,119756.0,801444.0,684320.0,117124.0,2014-01-06,6,3,Security,10.0,Government,Canada,2014,June,0.14942528735632185,14.614121510673234,1,January,0.7200722970720951,0.978021978021978,85.38587848932676
Paseo,High,700.0,350.0,245000.0,34300.0,210700.0,182000.0,28700.0,2014-01-11,11,3,Security,10.0,Government,Canada,2014,November,0.16279069767441862,13.621262458471762,1,January,0.19150858964683382,0.8367346938775511,86.37873754152824
Paseo,,292.0,20.0,5840.0,0.0,5840.0,2920.0,2920.0,2014-01-02,2,3,Security,10.0,Government,Canada,2014,February,0.0,50.0,1,January,0.004564939443010243,,50.0
Paseo,,1817.0,20.0,36340.0,0.0,36340.0,18170.0,18170.0,2014-01-12,12,3,Security,10.0,Government,Canada,2014,December,0.0,50.0,1,January,0.02840580468475894,,50.0
Paseo,Low,2074.0,20.0,41480.0,1659.2,39820.8,20740.0,19080.8,2014-01-09,9,3,Security,10.0,Government,Canada,2014,September,0.041666666666666664,47.916666666666664,1,January,0.032423576728778235,11.5,52.08333333333333
Paseo,Medium,1389.0,20.0,27780.0,1389.0,26391.0,13890.0,12501.0,2013-01-10,10,3,Security,10.0,Government,Canada,2013,October,0.05263157894736842,47.368421052631575,1,January,0.02171472906281242,9.0,52.63157894736842
Paseo,Medium,1802.0,20.0,36040.0,1802.0,34238.0,18020.0,16218.0,2013-01-12,12,3,Security,10.0,Government,Canada,2013,December,0.05263157894736842,47.368421052631575,1,January,0.02817130437090568,9.0,52.63157894736842
Paseo,High,2394.0,20.0,47880.0,5266.8,42613.2,23940.0,18673.2,2014-01-08,8,3,Security,10.0,Government,Canada,2014,August,0.12359550561797754,43.820224719101134,1,January,0.03742625009098124,3.5454545454545454,56.17977528089888
Paseo,High,1249.0,20.0,24980.0,3247.4,21732.6,12490.0,9242.6,2014-01-10,10,3,Security,10.0,Government,Canada,2014,October,0.14942528735632185,42.52873563218391,1,January,0.019526059466848607,2.8461538461538463,57.4712643678161
Paseo,High,2428.0,20.0,48560.0,6798.4,41761.6,24280.0,17481.6,2014-01-03,3,3,Security,10.0,Government,Canada,2014,March,0.1627906976744186,41.860465116279066,1,January,0.03795778413571531,2.571428571428571,58.139534883720934
Paseo,Low,4251.0,7.0,29757.0,1190.28,28566.72,21255.0,7311.72,2014-01-01,1,3,Security,10.0,Government,Canada,2014,January,0.041666666666666664,25.595238095238095,1,January,0.023260086131105445,6.142857142857143,74.40476190476191
Paseo,Medium,2349.0,7.0,16443.0,822.15,15620.85,11745.0,3875.85,2013-01-09,9,3,Security,10.0,Government,Canada,2013,September,0.05263157894736842,24.81203007518797,1,January,0.012852962202297504,4.714285714285714,75.18796992481202
Paseo,Medium,257.0,7.0,1799.0,143.92,1655.08,1285.0,370.08,2014-01-05,5,3,Security,10.0,Government,Canada,2014,May,0.08695652173913043,22.36024844720497,1,January,0.0014062202154067512,2.5714285714285716,77.63975155279503
Paseo,High,723.0,7.0,5061.0,759.15,4301.85,3615.0,686.85,2014-01-04,4,3,Security,10.0,Government,Canada,2014,April,0.1764705882352941,15.966386554621847,1,January,0.003956020294704596,0.9047619047619048,84.03361344537814
Paseo,,2518.0,12.0,30216.0,0.0,30216.0,7554.0,22662.0,2014-01-06,6,3,Security,10.0,Channel Partners,Canada,2014,June,0.0,75.0,1,January,0.02361887161130094,,25.0
Paseo,,2152.0,15.0,32280.0,0.0,32280.0,21520.0,10760.0,2013-01-12,12,3,Security,10.0,Midmarket,Canada,2013,December,0.0,33.33333333333333,1,January,0.025232233770611408,,66.66666666666666
Paseo,Low,2363.0,15.0,35445.0,708.9,34736.1,23630.0,11106.1,2014-01-02,2,3,Security,10.0,Midmarket,Canada,2014,February,0.020408163265306124,31.97278911564626,1,January,0.027706212081763364,15.666666666666668,68.02721088435374
Paseo,Low,1295.0,12.0,15540.0,310.8,15229.2,3885.0,11344.2,2014-01-10,10,3,Security,10.0,Channel Partners,Canada,2014,October,0.02040816326530612,74.48979591836735,1,January,0.012147116257599174,36.5,25.510204081632654
Paseo,Low,1916.0,300.0,574800.0,11496.0,563304.0,479000.0,84304.0,2014-01-12,12,3,Security,10.0,Small Business,Canada,2014,December,0.02040816326530612,14.965986394557824,1,January,0.4493026013428575,7.333333333333333,85.03401360544217
Paseo,Low,2729.0,125.0,341125.0,6822.5,334302.5,327480.0,6822.5,2014-01-12,12,3,Security,10.0,Enterprise,Canada,2014,December,0.02040816326530612,2.0408163265306123,1,January,0.2666463985439844,1.0,97.95918367346938
Paseo,Low,1774.0,125.0,221750.0,6652.5,215097.5,212880.0,2217.5,2014-01-03,3,3,Security,10.0,Enterprise,Canada,2014,March,0.030927835051546393,1.0309278350515463,1,January,0.17333481532320572,0.3333333333333333,98.96907216494846
Paseo,Low,2009.0,125.0,251125.0,7533.75,243591.25,241080.0,2511.25,2014-01-10,10,3,Security,10.0,Enterprise,Canada,2014,October,0.030927835051546393,1.0309278350515463,1,January,0.19629630438800466,0.3333333333333333,98.96907216494846
Paseo,Low,218.0,15.0,3270.0,130.8,3139.2,2180.0,959.2,2014-01-09,9,3,Security,10.0,Midmarket,Canada,2014,September,0.04166666666666667,30.555555555555557,1,January,0.0025560534210005985,7.333333333333333,69.44444444444446
Paseo,Medium,2431.0,12.0,29172.0,1458.6,27713.4,7293.0,20420.4,2014-01-12,12,3,Security,10.0,Channel Partners,Canada,2014,December,0.05263157894736842,73.68421052631578,1,January,0.022802810519091575,14.000000000000002,26.31578947368421
Paseo,Medium,2299.0,12.0,27588.0,1655.28,25932.72,6897.0,19035.72,2013-01-10,10,3,Security,10.0,Channel Partners,Canada,2013,October,0.06382978723404255,73.40425531914893,1,January,0.02156464886194633,11.500000000000002,26.595744680851062
Paseo,Medium,1702.0,300.0,510600.0,35742.0,474858.0,425500.0,49358.0,2014-01-05,5,3,Security,10.0,Small Business,Canada,2014,May,0.07526881720430108,10.39426523297491,1,January,0.3991195341782585,1.380952380952381,89.6057347670251
Paseo,Medium,1404.0,300.0,421200.0,29484.0,391716.0,351000.0,40716.0,2013-01-11,11,3,Security,10.0,Small Business,Canada,2013,November,0.07526881720430108,10.39426523297491,1,January,0.3292384406499853,1.380952380952381,89.6057347670251
Paseo,Medium,1094.0,300.0,328200.0,29538.0,298662.0,273500.0,25162.0,2014-01-06,6,3,Security,10.0,Small Business,Canada,2014,June,0.0989010989010989,8.424908424908425,1,January,0.25654334335547285,0.8518518518518519,91.57509157509158
Paseo,High,873.0,300.0,261900.0,28809.0,233091.0,218250.0,14841.0,2014-01-01,1,3,Security,10.0,Small Business,Canada,2014,January,0.12359550561797752,6.367041198501873,1,January,0.20471877399390112,0.5151515151515151,93.63295880149812
Paseo,High,4026.0,12.0,48312.0,5314.32,42997.68,12078.0,30919.68,2014-01-07,7,3,Security,10.0,Channel Partners,Canada,2014,July,0.12359550561797752,71.91011235955057,1,January,0.03776393054292994,5.818181818181818,28.08988764044944
Paseo,High,1366.0,300.0,409800.0,45078.0,364722.0,341500.0,23222.0,2014-01-11,11,3,Security,10.0,Small Business,Canada,2014,November,0.12359550561797752,6.367041198501873,1,January,0.3203274287235612,0.5151515151515151,93.63295880149812
Paseo,High,1583.0,125.0,197875.0,25723.75,172151.25,189960.0,,2014-01-06,6,3,Security,10.0,Enterprise,Canada,2014,June,0.14942528735632185,,1,January,0.15467249867904995,,110.34482758620689
Paseo,High,1565.0,15.0,23475.0,3051.75,20423.25,15650.0,4773.25,2014-01-10,10,3,Security,10.0,Midmarket,Canada,2014,October,0.14942528735632185,23.371647509578544,1,January,0.018349649559018057,1.564102564102564,76.62835249042146
Paseo,High,2470.0,15.0,37050.0,5187.0,31863.0,24700.0,7163.0,2013-01-09,9,3,Security,10.0,Midmarket,Canada,2013,September,0.16279069767441862,22.48062015503876,1,January,0.02896078876087834,1.380952380952381,77.51937984496125
Paseo,High,1743.0,15.0,26145.0,3660.3,22484.7,17430.0,5054.7,2013-01-10,10,3,Security,10.0,Midmarket,Canada,2013,October,0.16279069767441862,22.480620155038757,1,January,0.02043670235231212,1.380952380952381,77.51937984496124
Paseo,High,2222.0,12.0,26664.0,3732.96,22931.04,6666.0,16265.04,2013-01-11,11,3,Security,10.0,Channel Partners,Canada,2013,November,0.1627906976744186,70.93023255813954,1,January,0.020842387895278272,4.357142857142858,29.06976744186046
Paseo,High,1614.0,15.0,24210.0,3631.5,20578.5,16140.0,4438.5,2014-01-04,4,3,Security,10.0,Midmarket,Canada,2014,April,0.17647058823529413,21.568627450980394,1,January,0.018924175327958558,1.2222222222222223,78.43137254901961
Paseo,High,2559.0,15.0,38385.0,5757.75,32627.25,25590.0,7037.25,2014-01-08,8,3,Security,10.0,Midmarket,Canada,2014,August,0.17647058823529413,21.568627450980394,1,January,0.03000431515752537,1.2222222222222223,78.43137254901961
Paseo,,974.0,15.0,14610.0,0.0,14610.0,9740.0,4870.0,2014-01-02,2,3,Security,10.0,Midmarket,Mexico,2014,February,0.0,33.33333333333333,1,January,0.011420165284654048,,66.66666666666666
Paseo,,367.0,12.0,4404.0,0.0,4404.0,1101.0,3303.0,2014-01-07,7,3,Security,10.0,Channel Partners,Germany,2014,July,0.0,75.0,1,January,0.003442464607365943,,25.0
Paseo,,549.0,15.0,8235.0,0.0,8235.0,5490.0,2745.0,2013-01-09,9,3,Security,10.0,Midmarket,France,2013,September,0.0,33.33333333333333,1,January,0.006437033615272148,,66.66666666666666
Paseo,,788.0,300.0,236400.0,0.0,236400.0,197000.0,39400.0,2013-01-09,9,3,Security,10.0,Small Business,Mexico,2013,September,0.0,16.666666666666664,1,January,0.18478624731637353,,83.33333333333334
Paseo,,2472.0,15.0,37080.0,0.0,37080.0,24720.0,12360.0,2014-01-09,9,3,Security,10.0,Midmarket,Mexico,2014,September,0.0,33.33333333333333,1,January,0.028984238792263663,,66.66666666666666
Paseo,,912.0,12.0,10944.0,0.0,10944.0,2736.0,8208.0,2013-01-11,11,3,Security,10.0,Channel Partners,USA,2013,November,0.0,75.0,1,January,0.008554571449367141,,25.0
Paseo,Low,2296.0,15.0,34440.0,344.4,34095.6,22960.0,11135.6,2014-01-02,2,3,Security,10.0,Midmarket,France,2014,February,0.0101010101010101,32.659932659932664,1,January,0.02692063603035492,32.333333333333336,67.34006734006735
Paseo,Low,1514.0,15.0,22710.0,227.1,22482.9,15140.0,7342.9,2014-01-02,2,3,Security,10.0,Midmarket,USA,2014,February,0.0101010101010101,32.65993265993266,1,January,0.017751673758692226,32.333333333333336,67.34006734006734
Paseo,Low,727.0,125.0,90875.0,908.75,89966.25,87240.0,2726.25,2014-01-06,6,3,Security,10.0,Enterprise,USA,2014,June,0.010101010101010102,3.0303030303030303,1,January,0.07103405340471845,3.0,96.96969696969697
Paseo,Low,787.0,125.0,98375.0,983.75,97391.25,94440.0,2951.25,2014-01-06,6,3,Security,10.0,Enterprise,France,2014,June,0.010101010101010102,3.0303030303030303,1,January,0.07689656125105011,3.0,96.96969696969697
Paseo,Low,1823.0,125.0,227875.0,2278.75,225596.25,218760.0,6836.25,2014-01-07,7,3,Security,10.0,Enterprise,Mexico,2014,July,0.010101010101010102,3.0303030303030303,1,January,0.17812253006437656,3.0,96.96969696969697
Paseo,Low,747.0,15.0,11205.0,112.05,11092.95,7470.0,3622.95,2014-01-09,9,3,Security,10.0,Midmarket,Germany,2014,September,0.0101010101010101,32.65993265993266,1,January,0.00875858672241948,32.333333333333336,67.34006734006734
Paseo,Low,766.0,12.0,9192.0,91.92,9100.08,2298.0,6802.08,2013-01-10,10,3,Security,10.0,Channel Partners,Germany,2013,October,0.010101010101010102,74.74747474747475,1,January,0.007185089616464066,74.0,25.252525252525253
Paseo,Low,2905.0,300.0,871500.0,8715.0,862785.0,726250.0,136535.0,2014-01-11,11,3,Security,10.0,Small Business,USA,2014,November,0.010101010101010102,15.824915824915825,1,January,0.6812234117437375,15.666666666666666,84.17508417508418
Paseo,Low,918.0,300.0,275400.0,5508.0,269892.0,229500.0,40392.0,2014-01-05,5,3,Security,10.0,Small Business,France,2014,May,0.02040816326530612,14.965986394557824,1,January,0.21527128811729807,7.333333333333333,85.03401360544217
Paseo,Low,1728.0,300.0,518400.0,10368.0,508032.0,432000.0,76032.0,2014-01-05,5,3,Security,10.0,Small Business,Germany,2014,May,0.02040816326530612,14.965986394557824,1,January,0.4052165423384434,7.333333333333333,85.03401360544217
Paseo,Low,1142.0,12.0,13704.0,274.08,13429.92,3426.0,10003.92,2014-01-06,6,3,Security,10.0,Channel Partners,USA,2014,June,0.02040816326530612,74.48979591836735,1,January,0.010711974336817186,36.5,25.510204081632654
Paseo,Low,662.0,125.0,82750.0,1655.0,81095.0,79440.0,1655.0,2014-01-06,6,3,Security,10.0,Enterprise,Mexico,2014,June,0.02040816326530612,2.0408163265306123,1,January,0.06468300323785917,1.0,97.95918367346938
Paseo,Low,809.0,125.0,101125.0,2022.5,99102.5,97080.0,2022.5,2013-01-10,10,3,Security,10.0,Enterprise,Germany,2013,October,0.02040816326530612,2.0408163265306123,1,January,0.07904614746137172,1.0,97.95918367346938
Paseo,Low,2145.0,125.0,268125.0,5362.5,262762.5,257400.0,5362.5,2013-01-10,10,3,Security,10.0,Enterprise,Mexico,2013,October,0.02040816326530612,2.0408163265306123,1,January,0.20958465550635638,1.0,97.95918367346938
Paseo,Low,1785.0,12.0,21420.0,428.4,20991.6,5355.0,15636.6,2013-01-11,11,3,Security,10.0,Channel Partners,France,2013,November,0.020408163265306124,74.48979591836735,1,January,0.016743322409123185,36.5,25.510204081632654
Paseo,Low,1925.0,15.0,28875.0,577.5,28297.5,19250.0,9047.5,2013-01-12,12,3,Security,10.0,Midmarket,USA,2013,December,0.02040816326530612,31.97278911564626,1,January,0.022570655208376842,15.666666666666666,68.02721088435374
Paseo,Low,1055.0,12.0,12660.0,253.2,12406.8,3165.0,9241.8,2014-01-12,12,3,Security,10.0,Channel Partners,France,2014,December,0.020408163265306124,74.48979591836734,1,January,0.009895913244607821,36.5,25.510204081632654
Paseo,Low,1084.0,12.0,13008.0,260.16,12747.84,3252.0,9495.84,2014-01-12,12,3,Security,10.0,Channel Partners,Mexico,2014,December,0.020408163265306124,74.48979591836735,1,January,0.010167933608677609,36.5,25.510204081632654
Paseo,Low,2434.5,300.0,730350.0,21910.5,708439.5,608625.0,99814.5,2014-01-01,1,3,Security,10.0,Small Business,France,2014,January,0.030927835051546393,14.0893470790378,1,January,0.5708910140757758,4.555555555555555,85.91065292096219
Paseo,Low,1901.0,12.0,22812.0,684.36,22127.64,5703.0,16424.64,2014-01-06,6,3,Security,10.0,Channel Partners,France,2014,June,0.030927835051546393,74.22680412371135,1,January,0.01783140386540234,24.0,25.773195876288664
Paseo,Low,689.0,300.0,206700.0,6201.0,200499.0,172250.0,28249.0,2014-01-06,6,3,Security,10.0,Small Business,Germany,2014,June,0.030927835051546393,14.0893470790378,1,January,0.16157071624490021,4.555555555555555,85.91065292096219
Paseo,Low,1570.0,125.0,196250.0,5887.5,190362.5,188400.0,1962.5,2014-01-06,6,3,Security,10.0,Enterprise,Germany,2014,June,0.030927835051546393,1.0309278350515463,1,January,0.15340228864567812,0.3333333333333333,98.96907216494846
Paseo,Low,1369.5,12.0,16434.0,493.02,15940.98,4108.5,11832.48,2014-01-07,7,3,Security,10.0,Channel Partners,USA,2014,July,0.030927835051546393,74.22680412371135,1,January,0.012845927192881905,24.0,25.773195876288664
Paseo,Low,1945.0,15.0,29175.0,875.25,28299.75,19450.0,8849.75,2013-01-10,10,3,Security,10.0,Midmarket,Germany,2013,October,0.030927835051546393,31.27147766323024,1,January,0.022805155522230107,10.11111111111111,68.72852233676976
Paseo,Low,1287.0,125.0,160875.0,4826.25,156048.75,154440.0,1608.75,2014-01-12,12,3,Security,10.0,Enterprise,France,2014,December,0.030927835051546393,1.0309278350515463,1,January,0.12575079330381383,0.3333333333333333,98.96907216494846
Paseo,Low,1706.0,125.0,213250.0,6397.5,206852.5,204720.0,2132.5,2014-01-12,12,3,Security,10.0,Enterprise,Germany,2014,December,0.030927835051546393,1.0309278350515463,1,January,0.16669063976402984,0.3333333333333333,98.96907216494846
Paseo,Low,2031.0,15.0,30465.0,1218.6,29246.4,20310.0,8936.4,2014-01-10,10,3,Security,10.0,Midmarket,Mexico,2014,October,0.041666666666666664,30.555555555555554,1,January,0.023813506871799152,7.333333333333334,69.44444444444444
Paseo,Low,2261.0,15.0,33915.0,1356.6,32558.4,22610.0,9948.4,2013-01-12,12,3,Security,10.0,Midmarket,France,2013,December,0.041666666666666664,30.555555555555554,1,January,0.026510260481111707,7.333333333333334,69.44444444444444
Paseo,Low,795.0,125.0,99375.0,3975.0,95400.0,95400.0,0.0,2014-01-03,3,3,Security,10.0,Enterprise,Germany,2014,March,0.041666666666666664,0.0,1,January,0.07767822896389433,0.0,100.0
Paseo,Low,1414.5,300.0,424350.0,16974.0,407376.0,353625.0,53751.0,2014-01-04,4,3,Security,10.0,Small Business,Germany,2014,April,0.041666666666666664,13.194444444444445,1,January,0.3317006939454446,3.1666666666666665,86.80555555555556
Paseo,Low,2918.0,300.0,875400.0,35016.0,840384.0,729500.0,110884.0,2014-01-05,5,3,Security,10.0,Small Business,USA,2014,May,0.041666666666666664,13.194444444444445,1,January,0.6842719158238298,3.1666666666666665,86.80555555555556
Paseo,Low,2988.0,125.0,373500.0,14940.0,358560.0,358560.0,0.0,2014-01-07,7,3,Security,10.0,Enterprise,France,2014,July,0.041666666666666664,0.0,1,January,0.291952890747316,0.0,100.0
Paseo,Low,671.0,15.0,10065.0,402.6,9662.4,6710.0,2952.4,2013-01-10,10,3,Security,10.0,Midmarket,USA,2013,October,0.04166666666666667,30.555555555555557,1,January,0.00786748552977707,7.333333333333333,69.44444444444444
Paseo,Low,1514.0,15.0,22710.0,908.4,21801.6,15140.0,6661.6,2013-01-10,10,3,Security,10.0,Midmarket,Mexico,2013,October,0.04166666666666667,30.555555555555557,1,January,0.017751673758692226,7.333333333333334,69.44444444444446
Paseo,Low,1138.0,125.0,142250.0,5690.0,136560.0,136560.0,0.0,2014-01-12,12,3,Security,10.0,Enterprise,Mexico,2014,December,0.041666666666666664,0.0,1,January,0.11119223215209023,0.0,100.0
Paseo,Medium,2992.0,125.0,374000.0,18700.0,355300.0,359040.0,,2014-01-03,3,3,Security,10.0,Enterprise,USA,2014,March,0.05263157894736842,,1,January,0.29234372460373814,,101.05263157894737
Paseo,Medium,2385.0,125.0,298125.0,14906.25,283218.75,286200.0,,2014-01-03,3,3,Security,10.0,Enterprise,France,2014,March,0.05263157894736842,,1,January,0.23303468689168297,,101.05263157894737
Paseo,Medium,1607.0,300.0,482100.0,24105.0,457995.0,401750.0,56245.0,2014-01-04,4,3,Security,10.0,Small Business,Mexico,2014,April,0.05263157894736842,12.280701754385964,1,January,0.3768420043621983,2.3333333333333335,87.71929824561403
Paseo,Medium,991.0,300.0,297300.0,14865.0,282435.0,247750.0,34685.0,2014-01-06,6,3,Security,10.0,Small Business,USA,2014,June,0.05263157894736842,12.280701754385964,1,January,0.23238981102858652,2.3333333333333335,87.71929824561403
Paseo,Medium,2620.0,15.0,39300.0,1965.0,37335.0,26200.0,11135.0,2014-01-09,9,3,Security,10.0,Midmarket,France,2014,September,0.05263157894736842,29.82456140350877,1,January,0.030719541114777833,5.666666666666667,70.17543859649122
Paseo,Medium,861.0,125.0,107625.0,5381.25,102243.75,103320.0,,2014-01-10,10,3,Security,10.0,Enterprise,USA,2014,October,0.05263157894736842,,1,January,0.08412698759485913,,101.05263157894737
Paseo,Medium,704.0,125.0,88000.0,4400.0,83600.0,84480.0,,2013-01-10,10,3,Security,10.0,Enterprise,France,2013,October,0.05263157894736842,,1,January,0.06878675873029133,,101.05263157894737
Paseo,Medium,2116.0,15.0,31740.0,1587.0,30153.0,21160.0,8993.0,2013-01-12,12,3,Security,10.0,Midmarket,Germany,2013,December,0.05263157894736842,29.82456140350877,1,January,0.024810133205675534,5.666666666666667,70.17543859649122
Paseo,Medium,3801.0,15.0,57015.0,3420.9,53594.1,38010.0,15584.1,2014-01-04,4,3,Security,10.0,Midmarket,France,2014,April,0.06382978723404256,29.078014184397166,1,January,0.04456678464781318,4.555555555555555,70.92198581560284
Paseo,Medium,2198.0,15.0,32970.0,1978.2,30991.8,21980.0,9011.8,2014-01-08,8,3,Security,10.0,Midmarket,USA,2014,August,0.06382978723404256,29.078014184397162,1,January,0.025771584492473923,4.555555555555555,70.92198581560284
Paseo,Medium,1743.0,15.0,26145.0,1568.7,24576.3,17430.0,7146.3,2014-01-08,8,3,Security,10.0,Midmarket,Germany,2014,August,0.06382978723404256,29.078014184397166,1,January,0.02043670235231212,4.555555555555555,70.92198581560284
Paseo,Medium,1153.0,15.0,17295.0,1037.7,16257.3,11530.0,4727.3,2014-01-10,10,3,Security,10.0,Midmarket,USA,2014,October,0.06382978723404256,29.078014184397166,1,January,0.013518943093640778,4.555555555555555,70.92198581560284
Paseo,Medium,448.0,300.0,134400.0,9408.0,124992.0,112000.0,12992.0,2014-01-06,6,3,Security,10.0,Small Business,France,2014,June,0.07526881720430108,10.39426523297491,1,January,0.10505614060626312,1.380952380952381,89.6057347670251
Paseo,Medium,3513.0,125.0,439125.0,30738.75,408386.25,421560.0,,2014-01-07,7,3,Security,10.0,Enterprise,Germany,2014,July,0.07526881720430108,,1,January,0.34324983440271795,,103.2258064516129
Paseo,Medium,2101.0,15.0,31515.0,2206.05,29308.95,21010.0,8298.95,2014-01-08,8,3,Security,10.0,Midmarket,France,2014,August,0.07526881720430108,28.31541218637993,1,January,0.02463425797028558,3.761904761904762,71.68458781362007
Paseo,Medium,2931.0,15.0,43965.0,3077.55,40887.45,29310.0,11577.45,2013-01-09,9,3,Security,10.0,Midmarket,USA,2013,September,0.07526881720430109,28.315412186379934,1,January,0.03436602099519612,3.761904761904762,71.68458781362008
Paseo,Medium,1123.0,300.0,336900.0,23583.0,313317.0,280750.0,32567.0,2013-01-09,9,3,Security,10.0,Small Business,Germany,2013,September,0.07526881720430108,10.39426523297491,1,January,0.26334385245721764,1.380952380952381,89.6057347670251
Paseo,Medium,2763.0,12.0,33156.0,2320.92,30835.08,8289.0,22546.08,2013-01-11,11,3,Security,10.0,Channel Partners,Mexico,2013,November,0.07526881720430108,73.11827956989248,1,January,0.025916974687062947,9.714285714285715,26.881720430107524
Paseo,Medium,1114.0,125.0,139250.0,11140.0,128110.0,133680.0,,2014-01-03,3,3,Security,10.0,Enterprise,Mexico,2014,March,0.08695652173913043,,1,January,0.10884722901355758,,104.34782608695652
Paseo,Medium,2460.0,300.0,738000.0,59040.0,678960.0,615000.0,63960.0,2014-01-06,6,3,Security,10.0,Small Business,Mexico,2014,June,0.08695652173913043,9.420289855072465,1,January,0.5768707720790341,1.0833333333333333,90.57971014492753
Paseo,Medium,2565.0,300.0,769500.0,69255.0,700245.0,641250.0,58995.0,2014-01-01,1,3,Security,10.0,Small Business,Mexico,2014,January,0.0989010989010989,8.424908424908425,1,January,0.601493305033627,0.8518518518518519,91.57509157509158
Paseo,Medium,3675.0,15.0,55125.0,4961.25,50163.75,36750.0,13413.75,2014-01-04,4,3,Security,10.0,Midmarket,USA,2014,April,0.0989010989010989,26.73992673992674,1,January,0.04308943267053761,2.7037037037037037,73.26007326007326
Paseo,Medium,1227.0,15.0,18405.0,1656.45,16748.55,12270.0,4478.55,2014-01-10,10,3,Security,10.0,Midmarket,France,2014,October,0.09890109890109891,26.739926739926744,1,January,0.014386594254897864,2.7037037037037037,73.26007326007327
Paseo,Medium,367.0,12.0,4404.0,396.36,4007.64,1101.0,2906.64,2013-01-10,10,3,Security,10.0,Channel Partners,Mexico,2013,October,0.09890109890109891,72.52747252747253,1,January,0.003442464607365943,7.333333333333333,27.472527472527474
Paseo,Medium,1324.0,300.0,397200.0,35748.0,361452.0,331000.0,30452.0,2014-01-11,11,3,Security,10.0,Small Business,France,2014,November,0.0989010989010989,8.424908424908425,1,January,0.31047841554172406,0.8518518518518519,91.57509157509158
Paseo,Medium,1775.0,12.0,21300.0,1917.0,19383.0,5325.0,14058.0,2013-01-11,11,3,Security,10.0,Channel Partners,Germany,2013,November,0.0989010989010989,72.52747252747253,1,January,0.01664952228358188,7.333333333333333,27.472527472527474
Paseo,Medium,2797.0,125.0,349625.0,31466.25,318158.75,335640.0,,2014-01-12,12,3,Security,10.0,Enterprise,USA,2014,December,0.0989010989010989,,1,January,0.27329057410316027,,105.4945054945055
Paseo,High,386.0,12.0,4632.0,463.2,4168.8,1158.0,3010.8,2013-01-10,10,3,Security,10.0,Channel Partners,USA,2013,October,0.1111111111111111,72.22222222222221,1,January,0.0036206848458944256,6.500000000000001,27.77777777777778
Paseo,High,591.0,300.0,177300.0,17730.0,159570.0,147750.0,11820.0,2014-01-05,5,3,Security,10.0,Small Business,Mexico,2014,May,0.1111111111111111,7.4074074074074066,1,January,0.13858968548728015,0.6666666666666666,92.5925925925926
Paseo,High,2167.0,15.0,32505.0,3250.5,29254.5,21670.0,7584.5,2013-01-10,10,3,Security,10.0,Midmarket,France,2013,October,0.1111111111111111,25.925925925925924,1,January,0.02540810900600136,2.3333333333333335,74.07407407407408
Paseo,High,1198.0,12.0,14376.0,1581.36,12794.64,3594.0,9200.64,2013-01-10,10,3,Security,10.0,Channel Partners,France,2013,October,0.12359550561797752,71.91011235955057,1,January,0.011237255039848501,5.818181818181818,28.08988764044944
Paseo,High,2425.5,12.0,29106.0,3201.66,25904.34,7276.5,18627.84,2014-01-07,7,3,Security,10.0,Channel Partners,France,2014,July,0.12359550561797752,71.91011235955057,1,January,0.022751220450043855,5.818181818181818,28.08988764044944
Paseo,High,1984.0,15.0,29760.0,3273.6,26486.4,19840.0,6646.4,2014-01-08,8,3,Security,10.0,Midmarket,Mexico,2014,August,0.12359550561797752,25.093632958801493,1,January,0.023262431134243977,2.0303030303030303,74.9063670411985
Paseo,High,2441.0,125.0,305125.0,33563.75,271561.25,292920.0,,2014-01-10,10,3,Security,10.0,Enterprise,France,2014,October,0.12359550561797752,,1,January,0.23850636088159255,,107.86516853932584
Paseo,High,3495.0,300.0,1048500.0,125820.0,922680.0,873750.0,48930.0,2014-01-01,1,3,Security,10.0,Small Business,USA,2014,January,0.13636363636363635,5.303030303030303,1,January,0.8195785969171643,0.3888888888888889,94.6969696969697
Paseo,High,2156.0,125.0,269500.0,32340.0,237160.0,258720.0,,2014-01-10,10,3,Security,10.0,Enterprise,Mexico,2014,October,0.13636363636363635,,1,January,0.21065944861151717,,109.09090909090908
Paseo,High,1359.0,300.0,407700.0,48924.0,358776.0,339750.0,19026.0,2014-01-11,11,3,Security,10.0,Small Business,Germany,2014,November,0.13636363636363635,5.303030303030303,1,January,0.31868592652658834,0.3888888888888889,94.6969696969697
